"","prey","predator"
"1",0.0989102560403878,0.0989102560403878
"2",0.09886530453919,0.09886530453919
"3",0.0990987196054976,0.0990987196054976
"4",0.0993611141078838,0.0993611141078838
"5",0.0999726811803816,0.0999726811803816
"6",0.10056081495975,0.10056081495975
"7",0.100192325464015,0.100192325464015
"8",0.100666050849975,0.100666050849975
"9",0.10084128716315,0.10084128716315
"10",0.100649162027848,0.100649162027848
"11",0.100925089670581,0.100925089670581
"12",0.101202365267543,0.101202365267543
"13",0.101871998363965,0.101871998363965
"14",0.102294187652287,0.102294187652287
"15",0.102493779944,0.102493779944
"16",0.102912776094488,0.102912776094488
"17",0.103645211195019,0.103645211195019
"18",0.103800571626705,0.103800571626705
"19",0.103838906014747,0.103838906014747
"20",0.104180228390704,0.104180228390704
"21",0.104413870292547,0.104413870292547
"22",0.104886379710921,0.104886379710921
"23",0.10515134546916,0.10515134546916
"24",0.105583611438204,0.105583611438204
"25",0.10576242303748,0.10576242303748
"26",0.106390324551072,0.106390324551072
"27",0.107032449976356,0.107032449976356
"28",0.107408153798673,0.107408153798673
"29",0.108466048121934,0.108466048121934
"30",0.108367764890839,0.108367764890839
"31",0.108733344343934,0.108733344343934
"32",0.109152138663147,0.109152138663147
"33",0.109470184336551,0.109470184336551
"34",0.109841745408893,0.109841745408893
"35",0.110855493780518,0.110855493780518
"36",0.111556423126248,0.111556423126248
"37",0.112324516142801,0.112324516142801
"38",0.113045172916672,0.113045172916672
"39",0.113898012439851,0.113898012439851
"40",0.114757857274198,0.114757857274198
"41",0.114826608608067,0.114826608608067
"42",0.115414825909796,0.115414825909796
"43",0.115811828973079,0.115811828973079
"44",0.11653312592415,0.11653312592415
"45",0.117001299125321,0.117001299125321
"46",0.117420773344921,0.117420773344921
"47",0.11806258376219,0.11806258376219
"48",0.118491123610306,0.118491123610306
"49",0.119330710872156,0.119330710872156
"50",0.120160406723439,0.120160406723439
"51",0.120526919307488,0.120526919307488
"52",0.12118170780267,0.12118170780267
"53",0.121549650163251,0.121549650163251
"54",0.12234025702696,0.12234025702696
"55",0.122811828715324,0.122811828715324
"56",0.123633769772904,0.123633769772904
"57",0.124655987845012,0.124655987845012
"58",0.125152168433469,0.125152168433469
"59",0.125514145223313,0.125514145223313
"60",0.126341585633428,0.126341585633428
"61",0.127269005193148,0.127269005193148
"62",0.127689235986312,0.127689235986312
"63",0.128690653161505,0.128690653161505
"64",0.129132095151284,0.129132095151284
"65",0.130134245390612,0.130134245390612
"66",0.131471345900871,0.131471345900871
"67",0.131798612219848,0.131798612219848
"68",0.132526192309493,0.132526192309493
"69",0.133186114565323,0.133186114565323
"70",0.134119265177062,0.134119265177062
"71",0.134790097498563,0.134790097498563
"72",0.13573427527664,0.13573427527664
"73",0.136160831887862,0.136160831887862
"74",0.13641903245128,0.13641903245128
"75",0.136749127901601,0.136749127901601
"76",0.136614261686657,0.136614261686657
"77",0.137365497972451,0.137365497972451
"78",0.137943918997571,0.137943918997571
"79",0.139290043202779,0.139290043202779
"80",0.139911930152531,0.139911930152531
"81",0.140474428536811,0.140474428536811
"82",0.141797719427939,0.141797719427939
"83",0.142563183095496,0.142563183095496
"84",0.142854208797283,0.142854208797283
"85",0.14371922232369,0.14371922232369
"86",0.144103328467218,0.144103328467218
"87",0.144681617059252,0.144681617059252
"88",0.145583863512258,0.145583863512258
"89",0.1459437721719,0.1459437721719
"90",0.146726206679404,0.146726206679404
"91",0.147532380316999,0.147532380316999
"92",0.147770417131398,0.147770417131398
"93",0.14840694509845,0.14840694509845
"94",0.148573924148052,0.148573924148052
"95",0.149163220672736,0.149163220672736
"96",0.14951714915736,0.14951714915736
"97",0.149756571599131,0.149756571599131
"98",0.149870874703713,0.149870874703713
"99",0.150191746987306,0.150191746987306
"100",0.150485509347098,0.150485509347098
"101",0.15100233067366,0.15100233067366
"102",0.151583963517903,0.151583963517903
"103",0.151846454189141,0.151846454189141
"104",0.152083572134596,0.152083572134596
"105",0.152097884099516,0.152097884099516
"106",0.152780633664714,0.152780633664714
"107",0.153016855432266,0.153016855432266
"108",0.153000958054656,0.153000958054656
"109",0.153129650173954,0.153129650173954
"110",0.153222830256752,0.153222830256752
"111",0.153010634890232,0.153010634890232
"112",0.152545951806844,0.152545951806844
"113",0.152289609206125,0.152289609206125
"114",0.152872039980905,0.152872039980905
"115",0.152466642942103,0.152466642942103
"116",0.151948610170192,0.151948610170192
"117",0.151698245097105,0.151698245097105
"118",0.151323735191624,0.151323735191624
"119",0.151348492563478,0.151348492563478
"120",0.150914643155414,0.150914643155414
"121",0.150672696523024,0.150672696523024
"122",0.150164166611303,0.150164166611303
"123",0.150121257785556,0.150121257785556
"124",0.150203023937381,0.150203023937381
"125",0.150089984199551,0.150089984199551
"126",0.148917036849896,0.148917036849896
"127",0.148640639570238,0.148640639570238
"128",0.147736733399896,0.147736733399896
"129",0.14687638998147,0.14687638998147
"130",0.146597530531749,0.146597530531749
"131",0.146969566043662,0.146969566043662
"132",0.146791124998395,0.146791124998395
"133",0.146953310097149,0.146953310097149
"134",0.147038251444718,0.147038251444718
"135",0.146422934754616,0.146422934754616
"136",0.145867399742663,0.145867399742663
"137",0.145902220608311,0.145902220608311
"138",0.145440046223675,0.145440046223675
"139",0.145154747882075,0.145154747882075
"140",0.144607840424726,0.144607840424726
"141",0.14389521988083,0.14389521988083
"142",0.143126637164554,0.143126637164554
"143",0.142853985824457,0.142853985824457
"144",0.142416379256686,0.142416379256686
"145",0.141393660411126,0.141393660411126
"146",0.140305384849099,0.140305384849099
"147",0.13955475604803,0.13955475604803
"148",0.139166792340969,0.139166792340969
"149",0.138705097631893,0.138705097631893
"150",0.138153448956148,0.138153448956148
"151",0.137764449805682,0.137764449805682
"152",0.137081192264189,0.137081192264189
"153",0.136583833828711,0.136583833828711
"154",0.13573062145884,0.13573062145884
"155",0.13535132398348,0.13535132398348
"156",0.134910854779848,0.134910854779848
"157",0.134562453812715,0.134562453812715
"158",0.133717942152348,0.133717942152348
"159",0.132444232704397,0.132444232704397
"160",0.131501740297961,0.131501740297961
"161",0.130712168228489,0.130712168228489
"162",0.130293882407565,0.130293882407565
"163",0.129788987656136,0.129788987656136
"164",0.129068166260168,0.129068166260168
"165",0.128097937017443,0.128097937017443
"166",0.127011022956595,0.127011022956595
"167",0.125560362682269,0.125560362682269
"168",0.124947611499645,0.124947611499645
"169",0.12416117147498,0.12416117147498
"170",0.123590210712781,0.123590210712781
"171",0.122743188517668,0.122743188517668
"172",0.121625681155094,0.121625681155094
"173",0.121080750007921,0.121080750007921
"174",0.119961366205747,0.119961366205747
"175",0.118984658943572,0.118984658943572
"176",0.118153460506568,0.118153460506568
"177",0.117500974189806,0.117500974189806
"178",0.117441739909068,0.117441739909068
"179",0.116913856437725,0.116913856437725
"180",0.115963276624371,0.115963276624371
"181",0.115557758882045,0.115557758882045
"182",0.115006514579549,0.115006514579549
"183",0.11415907416367,0.11415907416367
"184",0.113788735116541,0.113788735116541
"185",0.113290418595472,0.113290418595472
"186",0.1130733123974,0.1130733123974
"187",0.113316747538925,0.113316747538925
"188",0.112670291517811,0.112670291517811
"189",0.112725616510531,0.112725616510531
"190",0.111658406064671,0.111658406064671
"191",0.11123726185324,0.11123726185324
"192",0.111028174627945,0.111028174627945
"193",0.110374316000679,0.110374316000679
"194",0.109678899522472,0.109678899522472
"195",0.109044759333602,0.109044759333602
"196",0.10857402216289,0.10857402216289
"197",0.10846070564389,0.10846070564389
"198",0.107438137501767,0.107438137501767
"199",0.106857444609551,0.106857444609551
"200",0.107000446263788,0.107000446263788
"201",0.106762705351563,0.106762705351563
"202",0.106539239459455,0.106539239459455
"203",0.105968364887944,0.105968364887944
"204",0.105876919828885,0.105876919828885
"205",0.105974498628189,0.105974498628189
"206",0.106261234323251,0.106261234323251
"207",0.106022399851326,0.106022399851326
"208",0.105288559410387,0.105288559410387
"209",0.104932812756317,0.104932812756317
"210",0.104919854724764,0.104919854724764
"211",0.104886175326577,0.104886175326577
"212",0.105065322026681,0.105065322026681
"213",0.104873829135755,0.104873829135755
"214",0.104006586696248,0.104006586696248
"215",0.104028902333231,0.104028902333231
"216",0.104300607363101,0.104300607363101
"217",0.103541729493017,0.103541729493017
"218",0.103403834117475,0.103403834117475
"219",0.102732603042116,0.102732603042116
"220",0.102487398025334,0.102487398025334
"221",0.102573583595444,0.102573583595444
"222",0.102296655077752,0.102296655077752
"223",0.102014804370231,0.102014804370231
"224",0.101877775901461,0.101877775901461
"225",0.10207049783474,0.10207049783474
"226",0.101840850118648,0.101840850118648
"227",0.101296880287135,0.101296880287135
"228",0.101559549340219,0.101559549340219
"229",0.101174344815317,0.101174344815317
"230",0.101507039972677,0.101507039972677
"231",0.101156290822994,0.101156290822994
"232",0.101217020494147,0.101217020494147
"233",0.101325052048155,0.101325052048155
"234",0.101855821856033,0.101855821856033
"235",0.102442196180658,0.102442196180658
"236",0.102518074895773,0.102518074895773
"237",0.102928727262272,0.102928727262272
"238",0.102430962374788,0.102430962374788
"239",0.102778027321323,0.102778027321323
"240",0.10363733269437,0.10363733269437
"241",0.103712096139977,0.103712096139977
"242",0.103806341108103,0.103806341108103
"243",0.10425010389378,0.10425010389378
"244",0.105028808502433,0.105028808502433
"245",0.105661288760826,0.105661288760826
"246",0.105995399396434,0.105995399396434
"247",0.106246715599936,0.106246715599936
"248",0.105954824027616,0.105954824027616
"249",0.106238146886779,0.106238146886779
"250",0.106651526986673,0.106651526986673
"251",0.106982604304261,0.106982604304261
"252",0.107080297270317,0.107080297270317
"253",0.10699445456115,0.10699445456115
"254",0.107108353272463,0.107108353272463
"255",0.107326281868165,0.107326281868165
"256",0.107975563467331,0.107975563467331
"257",0.108542731524975,0.108542731524975
"258",0.108869098952818,0.108869098952818
"259",0.109519500515884,0.109519500515884
"260",0.110391316094815,0.110391316094815
"261",0.110511736748767,0.110511736748767
"262",0.111269734911355,0.111269734911355
"263",0.111488937766905,0.111488937766905
"264",0.111988060885569,0.111988060885569
"265",0.111847766699372,0.111847766699372
"266",0.111916883529016,0.111916883529016
"267",0.111978190441437,0.111978190441437
"268",0.112885935166293,0.112885935166293
"269",0.113108091461528,0.113108091461528
"270",0.113830560264521,0.113830560264521
"271",0.114359702102757,0.114359702102757
"272",0.114754296507109,0.114754296507109
"273",0.114938136175261,0.114938136175261
"274",0.115685539346186,0.115685539346186
"275",0.116971367120471,0.116971367120471
"276",0.11716751532957,0.11716751532957
"277",0.117451552692645,0.117451552692645
"278",0.117602334224183,0.117602334224183
"279",0.117951146608894,0.117951146608894
"280",0.118529987047317,0.118529987047317
"281",0.119196472541946,0.119196472541946
"282",0.119987270154284,0.119987270154284
"283",0.120866005734504,0.120866005734504
"284",0.121624649507576,0.121624649507576
"285",0.122324707568995,0.122324707568995
"286",0.122955782988339,0.122955782988339
"287",0.123909265669627,0.123909265669627
"288",0.125116623846133,0.125116623846133
"289",0.125881233497822,0.125881233497822
"290",0.126681936477258,0.126681936477258
"291",0.1274829309645,0.1274829309645
"292",0.128523798081973,0.128523798081973
"293",0.12951221079191,0.12951221079191
"294",0.130497163599609,0.130497163599609
"295",0.131454103836731,0.131454103836731
"296",0.132104835099857,0.132104835099857
"297",0.133313997192303,0.133313997192303
"298",0.134207471722027,0.134207471722027
"299",0.135086884902596,0.135086884902596
"300",0.136162676264929,0.136162676264929
"301",0.136439580353033,0.136439580353033
"302",0.136991894058079,0.136991894058079
"303",0.137990988739065,0.137990988739065
"304",0.139523349525124,0.139523349525124
"305",0.140045088637501,0.140045088637501
"306",0.14030102221393,0.14030102221393
"307",0.14080152080862,0.14080152080862
"308",0.142107593459012,0.142107593459012
"309",0.142778975392606,0.142778975392606
"310",0.143462562607263,0.143462562607263
"311",0.143721619238403,0.143721619238403
"312",0.144509713987137,0.144509713987137
"313",0.145137135972638,0.145137135972638
"314",0.145013667336616,0.145013667336616
"315",0.145121464044347,0.145121464044347
"316",0.145650675656993,0.145650675656993
"317",0.146623445926467,0.146623445926467
"318",0.1470356477517,0.1470356477517
"319",0.147191844999677,0.147191844999677
"320",0.147406563386061,0.147406563386061
"321",0.147436290833465,0.147436290833465
"322",0.148315590481401,0.148315590481401
"323",0.14884725203333,0.14884725203333
"324",0.149041850198586,0.149041850198586
"325",0.149333112912345,0.149333112912345
"326",0.149476955954223,0.149476955954223
"327",0.149630515348238,0.149630515348238
"328",0.15070856222619,0.15070856222619
"329",0.151156499636356,0.151156499636356
"330",0.151500731945109,0.151500731945109
"331",0.151114022255349,0.151114022255349
"332",0.15155600856448,0.15155600856448
"333",0.151695731200052,0.151695731200052
"334",0.151390879245483,0.151390879245483
"335",0.15197806439146,0.15197806439146
"336",0.151906156891249,0.151906156891249
"337",0.15214276234504,0.15214276234504
"338",0.152512905112279,0.152512905112279
"339",0.152870496540034,0.152870496540034
"340",0.152967584345103,0.152967584345103
"341",0.153343629647467,0.153343629647467
"342",0.152901525322076,0.152901525322076
"343",0.152926303744529,0.152926303744529
"344",0.152458952426759,0.152458952426759
"345",0.153038297676685,0.153038297676685
"346",0.152801545265478,0.152801545265478
"347",0.152626128386215,0.152626128386215
"348",0.152858983147522,0.152858983147522
"349",0.152790443153629,0.152790443153629
"350",0.15230834561718,0.15230834561718
"351",0.152231159321148,0.152231159321148
"352",0.151926959231389,0.151926959231389
"353",0.151894390660789,0.151894390660789
"354",0.151864386777166,0.151864386777166
"355",0.151568505440209,0.151568505440209
"356",0.150680457404786,0.150680457404786
"357",0.150020446056188,0.150020446056188
"358",0.149359451476259,0.149359451476259
"359",0.149052995197616,0.149052995197616
"360",0.148353127517438,0.148353127517438
"361",0.147568511495209,0.147568511495209
"362",0.147249009606514,0.147249009606514
"363",0.147020431133368,0.147020431133368
"364",0.146442836908758,0.146442836908758
"365",0.146442928848125,0.146442928848125
"366",0.146209264833904,0.146209264833904
"367",0.14559060664844,0.14559060664844
"368",0.145330461369817,0.145330461369817
"369",0.144713974084124,0.144713974084124
"370",0.143887413108325,0.143887413108325
"371",0.143045164102614,0.143045164102614
"372",0.142080057740761,0.142080057740761
"373",0.141475543005401,0.141475543005401
"374",0.141055847222384,0.141055847222384
"375",0.140426862533871,0.140426862533871
"376",0.139939830284793,0.139939830284793
"377",0.139441069013885,0.139441069013885
"378",0.138487149381307,0.138487149381307
"379",0.137731481379052,0.137731481379052
"380",0.136795976415576,0.136795976415576
"381",0.136529377788358,0.136529377788358
"382",0.136507806195742,0.136507806195742
"383",0.135269812701941,0.135269812701941
"384",0.134737917976131,0.134737917976131
"385",0.134015764789373,0.134015764789373
"386",0.133383727839085,0.133383727839085
"387",0.133042278234298,0.133042278234298
"388",0.132342384567933,0.132342384567933
"389",0.131391570046545,0.131391570046545
"390",0.130630465375095,0.130630465375095
"391",0.130253712542604,0.130253712542604
"392",0.129799974892097,0.129799974892097
"393",0.128679224426646,0.128679224426646
"394",0.127964900512754,0.127964900512754
"395",0.127720776519828,0.127720776519828
"396",0.126867748337377,0.126867748337377
"397",0.125733317678776,0.125733317678776
"398",0.124761086792175,0.124761086792175
"399",0.124330097683197,0.124330097683197
"400",0.123231187396001,0.123231187396001
"401",0.122312027640153,0.122312027640153
"402",0.121375295876393,0.121375295876393
"403",0.120564895209549,0.120564895209549
"404",0.11951049802207,0.11951049802207
"405",0.119245000704424,0.119245000704424
"406",0.11860847931154,0.11860847931154
"407",0.118000769357467,0.118000769357467
"408",0.117726244665178,0.117726244665178
"409",0.116973245442738,0.116973245442738
"410",0.116687090933309,0.116687090933309
"411",0.116282663826455,0.116282663826455
"412",0.115470326250494,0.115470326250494
"413",0.114661429853159,0.114661429853159
"414",0.114369396166837,0.114369396166837
"415",0.113435402458309,0.113435402458309
"416",0.113305058022767,0.113305058022767
"417",0.112494744043871,0.112494744043871
"418",0.111760795770817,0.111760795770817
"419",0.111247136477142,0.111247136477142
"420",0.110440172481553,0.110440172481553
"421",0.110389803038602,0.110389803038602
"422",0.109370906328815,0.109370906328815
"423",0.109190388736928,0.109190388736928
"424",0.108128641437306,0.108128641437306
"425",0.106994239654988,0.106994239654988
"426",0.106921967896195,0.106921967896195
"427",0.105682650162872,0.105682650162872
"428",0.105225852135992,0.105225852135992
"429",0.104591696338768,0.104591696338768
"430",0.103836880668575,0.103836880668575
"431",0.103537966678505,0.103537966678505
"432",0.103314061679511,0.103314061679511
"433",0.103150275293469,0.103150275293469
"434",0.103139451309713,0.103139451309713
"435",0.102510884871267,0.102510884871267
"436",0.10205693809165,0.10205693809165
"437",0.101723164018084,0.101723164018084
"438",0.100999761588026,0.100999761588026
"439",0.101346916424106,0.101346916424106
"440",0.101499963815111,0.101499963815111
"441",0.100913908726349,0.100913908726349
"442",0.100038843025009,0.100038843025009
"443",0.100295096784808,0.100295096784808
"444",0.100509254716192,0.100509254716192
"445",0.100025128434922,0.100025128434922
"446",0.0993204869748005,0.0993204869748005
"447",0.0993758181148591,0.0993758181148591
"448",0.099756950534928,0.099756950534928
"449",0.0997016048791741,0.0997016048791741
"450",0.0996398376384887,0.0996398376384887
"451",0.0991209241409191,0.0991209241409191
"452",0.0993169175812095,0.0993169175812095
"453",0.0992283946980594,0.0992283946980594
"454",0.0996741644379255,0.0996741644379255
"455",0.0994343752767666,0.0994343752767666
"456",0.0998982276249132,0.0998982276249132
"457",0.0999481730740193,0.0999481730740193
"458",0.100506551358464,0.100506551358464
"459",0.100347190316924,0.100347190316924
"460",0.100815039558681,0.100815039558681
"461",0.100590501406371,0.100590501406371
"462",0.101182320422395,0.101182320422395
"463",0.100946762231451,0.100946762231451
"464",0.100784243082426,0.100784243082426
"465",0.101158128089062,0.101158128089062
"466",0.101085407655317,0.101085407655317
"467",0.100666581557136,0.100666581557136
"468",0.101287929248932,0.101287929248932
"469",0.101494772355123,0.101494772355123
"470",0.1019667754548,0.1019667754548
"471",0.102766293242295,0.102766293242295
"472",0.102724740467182,0.102724740467182
"473",0.103224344641065,0.103224344641065
"474",0.103768062984261,0.103768062984261
"475",0.103993479154885,0.103993479154885
"476",0.104452394114694,0.104452394114694
"477",0.105013622648241,0.105013622648241
"478",0.105434806652293,0.105434806652293
"479",0.105783987248873,0.105783987248873
"480",0.106564585252973,0.106564585252973
"481",0.107170609907382,0.107170609907382
"482",0.107841845662051,0.107841845662051
"483",0.108256939043433,0.108256939043433
"484",0.108748982433496,0.108748982433496
"485",0.108980413490315,0.108980413490315
"486",0.10951134210283,0.10951134210283
"487",0.109575217721186,0.109575217721186
"488",0.110026515750951,0.110026515750951
"489",0.110484444347567,0.110484444347567
"490",0.110822236365246,0.110822236365246
"491",0.111207864765134,0.111207864765134
"492",0.111688050781983,0.111688050781983
"493",0.112172465916261,0.112172465916261
"494",0.112634424351634,0.112634424351634
"495",0.113065358323663,0.113065358323663
"496",0.114477952236263,0.114477952236263
"497",0.114971185574014,0.114971185574014
"498",0.116234811023406,0.116234811023406
"499",0.11698637507019,0.11698637507019
"500",0.117784647549291,0.117784647549291
"501",0.118459238957298,0.118459238957298
"502",0.119550584740497,0.119550584740497
"503",0.120609068934271,0.120609068934271
"504",0.121343471193891,0.121343471193891
"505",0.12267821353279,0.12267821353279
"506",0.123587823870227,0.123587823870227
"507",0.123357915130894,0.123357915130894
"508",0.123586302103367,0.123586302103367
"509",0.124490925356603,0.124490925356603
"510",0.125053238478448,0.125053238478448
"511",0.125916032174046,0.125916032174046
"512",0.126338476848929,0.126338476848929
"513",0.127305191973792,0.127305191973792
"514",0.12825634538952,0.12825634538952
"515",0.12890748502305,0.12890748502305
"516",0.129448738266176,0.129448738266176
"517",0.129983673360936,0.129983673360936
"518",0.130375674620992,0.130375674620992
"519",0.131595843988161,0.131595843988161
"520",0.132390324898669,0.132390324898669
"521",0.133433927691838,0.133433927691838
"522",0.133758026119352,0.133758026119352
"523",0.134531807456229,0.134531807456229
"524",0.135119369662433,0.135119369662433
"525",0.135697433330027,0.135697433330027
"526",0.136323236462868,0.136323236462868
"527",0.137126548248044,0.137126548248044
"528",0.137712903097214,0.137712903097214
"529",0.138337465470614,0.138337465470614
"530",0.138906227104032,0.138906227104032
"531",0.140109019066258,0.140109019066258
"532",0.140683507155778,0.140683507155778
"533",0.141562779473046,0.141562779473046
"534",0.142093647003486,0.142093647003486
"535",0.143077170159244,0.143077170159244
"536",0.143600646470237,0.143600646470237
"537",0.144618302395496,0.144618302395496
"538",0.144952007341175,0.144952007341175
"539",0.145451243278065,0.145451243278065
"540",0.145952203756956,0.145952203756956
"541",0.145731884777529,0.145731884777529
"542",0.146339456781793,0.146339456781793
"543",0.14702865964529,0.14702865964529
"544",0.146871332816666,0.146871332816666
"545",0.14726611202991,0.14726611202991
"546",0.148117654799983,0.148117654799983
"547",0.147913326884082,0.147913326884082
"548",0.148522992733266,0.148522992733266
"549",0.149140065862353,0.149140065862353
"550",0.14914927036523,0.14914927036523
"551",0.149740649595362,0.149740649595362
"552",0.149922015730947,0.149922015730947
"553",0.149792230836459,0.149792230836459
"554",0.149795389873632,0.149795389873632
"555",0.150113194785021,0.150113194785021
"556",0.149844179194111,0.149844179194111
"557",0.14960825017287,0.14960825017287
"558",0.149651377363495,0.149651377363495
"559",0.150001886246816,0.150001886246816
"560",0.149937602691642,0.149937602691642
"561",0.149845857661821,0.149845857661821
"562",0.149942300060839,0.149942300060839
"563",0.14932381842621,0.14932381842621
"564",0.149109820514932,0.149109820514932
"565",0.148798792717519,0.148798792717519
"566",0.148440748225094,0.148440748225094
"567",0.148399923417039,0.148399923417039
